,x,y
0,0.9287709315894639,36.830183973453764
1,1.0176155533118907,37.106729730368656
2,2.8069856181866775,36.96967378646913
3,3.443385225613614,34.884626240916
4,2.8138918498102123,36.27832477954941
5,1.3506222085339623,37.39816447434293
6,3.402191643997085,35.45826673753241
7,3.1224291004857725,35.42655092463257
8,2.8367851196412057,38.160932123670925
9,8.06648682266001,4.032117914470486
10,6.439006514351977,3.7049437503227383
11,6.577899540991068,5.326509107169194
12,5.111488561209747,5.897699888738384
13,6.058703442662912,5.316931971129378
14,6.69735510834169,5.36758733662985
15,7.173314545707961,3.5063903819725035
16,7.380774947027787,6.484559797374567
17,7.052907970454873,6.035426450493599
18,8.18454701615102,4.286201833788007
19,2.1269837687204625,26.617886802857285
20,2.9455829467667076,24.867877785325003
21,6.175400554029867,26.506608473499984
22,3.038008599077915,26.38079136456993
23,5.613061946302871,26.355174113415114
24,2.6783460142897924,25.449985497114724
25,2.3128628330535284,26.417509377849008
26,3.473095976920139,25.268619335297405
27,2.717244241832297,24.914322335757237
28,2.4722991085563284,26.402040228883
29,3.802612763210605,29.040402344955954
30,4.0065168417203205,28.532451347887026
31,3.3170510479282993,25.401904023080824
32,3.779074895592562,28.144605719965853
33,3.1966219024843436,26.21976203251866
34,5.1156172922568794,25.460645670378153
35,4.63912892363251,27.060360094150372
36,2.0993639496133936,27.6204378201306
37,2.233718839553479,28.45055845522505
38,3.11527111283856,28.941792550706133
39,4.402743341592468,30.428497915530482
40,2.74969138623329,30.419926425517716
41,2.9936041472415122,29.394223795232037
42,2.170630814788077,28.422618144136322
43,4.825799586912507,28.652860957908782
44,2.753930547302209,28.345418133294483
45,5.782488344179659,32.42066323070783
46,5.712878963479208,32.33601802518475
47,6.353448654834554,29.958397251716057
48,6.157455015072953,29.792818710722056
49,6.452104059960389,31.39793289323881
50,4.552359906715757,30.194778139395797
51,5.205905353419716,31.08186644824179
52,2.7556537684208435,36.75112152202093
53,5.432571909159104,36.369141499932056
54,3.6976225234194944,34.90080452580194
55,4.936643587730366,37.080229075686795
56,4.676917261307445,33.56791359203615
57,6.564811378048329,33.18862848570974
58,4.481711057653641,35.48158965002968
59,5.545100749552382,38.723651568685966
60,6.083886996882093,39.614458703651366
61,4.729522944503446,38.48551891162121
62,5.6503071534648575,39.347309118502636
63,6.391012568420591,38.843893037832515
64,7.178432616649319,37.91738902001964
65,11.302442590213962,7.92392267451999
66,10.991601520163515,5.342048506357975
67,11.510462331500305,6.780046911235097
68,11.397647021678067,7.622234198641095
69,10.444213798792001,5.857897219746283
70,10.482506816041138,7.6805886410623305
71,11.045435753340415,5.700808151573671
72,11.818811975686833,7.5542384578885375
73,12.252070213629814,8.486505662335109
74,11.468978848365198,8.781107095897687
75,12.179128427327845,7.919063339272496
76,11.116485243776106,6.3173126538888145
77,12.484851510818189,7.157164049194023
78,11.170745620372225,7.194262508016097
79,10.619453190370473,7.414055561934445
80,10.24965250838894,6.632118508400967
81,10.544560840824246,11.058938124223586
82,8.706926459179154,10.36892813982633
83,7.804227984806428,11.028528001487006
84,8.398090619143014,11.213337532732163
85,8.472394123430249,11.36735666397518
86,8.81475202582198,9.296590395827103
87,9.363835654869474,12.280792716327296
88,7.476149909107172,10.098825005548864
89,9.692441552618432,9.55356932105372
90,7.639898562933885,11.310602718370998
91,9.949157981825767,11.979677400191854
92,9.708822162349108,9.162795546848702
93,8.735246722006462,8.555191677173948
94,7.683410491356071,9.443457747673548
95,5.273269867265901,16.990807436899644
96,9.993597541424089,14.905149876293983
97,8.18113215782069,16.947141782884245
98,7.6417013404058745,16.04231040909363
99,6.162773339563287,16.49791814011895
100,8.320593484371503,16.874964216687413
101,8.480941676303704,18.816275283897586
102,12.278032816153992,13.763189933128006
103,11.777049902045881,14.786087859062567
104,12.636864567978083,16.478549210771753
105,12.01289674785248,17.13253291223975
106,12.449543432560853,18.01587780950956
107,12.300408001445074,16.890346145813545
108,12.07582153359801,18.15398345323196
109,10.52473034844715,17.621011205980434
110,10.167962774187709,15.844465397310726
111,9.238172552858973,17.511470352413983
112,10.0691346942862,16.407565928357908
113,9.589995631339315,17.34603779646715
114,11.047831734871567,18.131905509309217
115,8.56374164781996,23.84592713045941
116,7.7646670298902425,24.777273896638015
117,10.509961787485729,24.796993798345966
118,7.937315608188873,24.433025296497917
119,10.203470739183638,22.3809888599695
120,6.950804023081721,23.553478727313582
121,7.321946165902766,25.83172450561721
122,10.656176028093286,24.22837057720531
123,10.023957009215053,25.73815911435264
124,10.223598627563964,25.295778530381668
125,11.029232180286602,25.495936444360954
126,11.594657953220006,25.75839532177929
127,13.498128720099938,24.383044525973535
128,10.935166521773802,25.515609363762703
129,12.409912770105477,23.717467858814416
130,8.9752666701882,24.77849182777157
131,11.808252376775364,22.264310904285963
132,10.781525787054358,24.141553789723744
133,10.131455875873545,25.163045231606272
134,9.88412393326973,22.39561969024755
135,11.821973667465272,25.55371089586131
136,10.082343330423464,25.713593016271815
137,9.970673349392744,25.708629799820745
138,12.396738342150421,25.08134811508997
139,9.252492226836424,24.41545714500645
140,11.403879319519714,24.949571865474773
141,10.70318439445217,25.935020805433375
142,11.421716185071709,25.864589542535438
143,11.249690639138946,24.84898867040259
144,11.37179865234569,26.193583453756325
145,11.988079203819268,25.97247512672873
146,9.958527401555116,27.875707119918513
147,11.459306596099658,27.66001336398109
148,10.293715043828572,28.564580372407203
149,10.398078913196517,27.547498306546814
150,8.346098075815148,25.592614132129594
151,9.424137368800288,27.649179856741892
152,11.305512271510795,25.77163709869802
153,10.560738107873279,27.419321961704718
154,12.6162365862177,26.539853406541113
155,8.602186671485924,27.038976987597227
156,10.430394508554105,25.71893799068817
157,11.29331276611142,31.36989443465813
158,11.472349614329271,29.369952574366543
159,11.177104368249442,31.56646260807075
160,11.375809603162628,30.088803560596272
161,13.64043716497491,31.107257793663702
162,11.223517059012975,30.38035020993024
163,14.05849335552054,28.88571980936891
164,11.522582649647369,30.363516401271294
165,10.095043068887634,35.35141341729287
166,9.625709660200858,34.27469767008849
167,11.01518175317137,33.91280834223403
168,8.975219602268167,36.03944384007276
169,9.934983843016338,34.41287273568506
170,9.112500583910982,35.42480374421252
171,10.436939411183701,34.860994782267106
172,7.0198568402688295,34.97557467499177
173,8.648040112170353,33.39871058873682
174,9.419579234232813,35.3607681477818
175,8.97252163562054,35.13949574935808
176,7.856266515256643,35.12335761896499
177,9.121804623431775,36.18461821775001
178,9.190098739044076,35.47745724800194
179,9.244195033271577,36.103100987023474
180,12.567070190972373,0.9608543742230902
181,14.223425563243334,1.489119822045432
182,14.929541396779653,0.037185707210029006
183,13.203561183737047,0.9498230824011827
184,13.935690857920616,1.4904871426666553
185,14.963904296817798,1.78735093059865
186,14.540746631829593,2.871380796353135
187,13.3949024243124,0.9548279521012795
188,13.348707398916467,2.4209826674731207
189,13.430384436921388,1.2209870588322114
190,12.55861876195204,1.9915389780590016
191,14.44489190543496,0.9952151195593905
192,11.142611592034502,1.09282218198301
193,13.667890282115863,1.2524484513269973
194,14.73280732151004,5.386959648702299
195,13.982158380885627,3.8226537142311767
196,17.405672004294292,3.8569240663367435
197,17.137268856099126,4.3110982769410695
198,16.254879463009736,4.231894296711088
199,14.771937229690813,2.0844781124091267
200,14.813864226989686,3.367394820330029
201,17.541320083430808,5.572285848146131
202,16.31503096316039,4.7612427943952325
203,15.359060867013074,5.778845107854641
204,16.261788428091215,5.371582655127531
205,16.582747054902047,3.13074233746271
206,17.43217540677848,4.575567564900108
207,17.822730696944685,2.798609323108751
208,18.17429081512942,4.503305584957314
209,15.682830288022775,5.287266386743631
210,17.30664597332629,4.022090343561255
211,18.113503827008643,4.115054922772395
212,14.566288592718916,5.415255602763059
213,15.673316211271855,3.46217943070724
214,16.05648296473248,4.131993871428696
215,13.666150813009795,6.735661896979244
216,14.262551174015776,4.57711275742592
217,13.295007631692595,6.244317276492405
218,14.714754014878398,6.279243509411219
219,12.487083745924393,4.9513968866933284
220,14.655105162866805,5.899976957709264
221,13.922337599070783,6.068465373048961
222,14.636925218264357,5.391627436530427
223,13.146646321132446,6.069960912920047
224,12.626487925067218,5.174831697380614
225,13.694648075534868,6.329972746339324
226,12.80091501767552,5.384478220886351
227,18.768066170913322,6.116555434389542
228,16.661874985702916,5.456875511805805
229,17.916364414052502,5.574668359149195
230,18.437906105789377,5.118839335937285
231,18.53331945278139,5.77822760939265
232,16.500226685745996,4.982811979338562
233,16.335903545138827,6.154044220221999
234,15.471054828612198,5.2095724961029095
235,16.509578999028555,7.283402502982728
236,17.208425005362372,5.7332182824127385
237,17.79483121480442,7.657349266199363
238,16.51395014718589,6.107122849230831
239,16.635662922284915,7.146585002568906
240,18.138923958896545,7.342685736564255
241,13.706186336286093,8.386904014578683
242,13.008746772132561,7.054566426966534
243,13.815685114435786,8.951855440672308
244,12.999311750428731,7.182240960344986
245,14.074179091072464,8.507502884296182
246,14.066894563871262,9.201835470253465
247,13.89977995337697,8.302951154741416
248,13.172770382912844,6.434240227566827
249,14.262739807028872,10.102268132733753
250,13.149317568119987,8.342164815797345
251,12.206962035091461,9.353121873271366
252,15.218605183136862,10.333144763196186
253,15.005589361091044,5.896444883703769
254,14.152263485590783,10.625690821503508
255,13.62634175452514,9.614489453410599
256,13.614610098787557,10.933920486390205
257,13.873937631622871,11.001580589801002
258,12.796255524020667,9.334098803773403
259,14.056166368926604,9.083823557533483
260,13.545459936438471,9.065362113708407
261,14.834055635092279,11.893610034229784
262,13.330834345615683,10.310970422576382
263,14.69219172160732,9.595354695337107
264,14.530196795440501,10.30533528560917
265,10.954144402990448,9.821632768545772
266,15.000786425799912,9.200047268484978
267,12.920716406160674,11.043546068644146
268,12.599990258493644,10.130434150355121
269,15.178612740948054,8.60822442816659
270,15.042333770699893,10.863434957885664
271,15.247872567089686,11.067237517260502
272,16.433013670535235,12.62418862409316
273,15.165076146366205,12.376042841608754
274,15.246302246649252,10.620368867188944
275,14.513745255321481,10.535309995294428
276,14.264818056845492,11.213109439195792
277,14.400970659619357,11.071911195660718
278,15.204879154722104,12.053445625206516
279,14.55617888061851,11.513645192230614
280,15.102095039701126,12.493934071177298
281,13.930467565879196,11.012114929315027
282,16.54871818420184,12.915839195671477
283,17.74381023599192,12.344809589358448
284,15.948757351133812,12.321255646404524
285,17.622544779860803,10.205893001466688
286,16.608141825163873,11.833198819931136
287,17.064756018034092,9.67692920098002
288,16.74828940932049,10.011318105600452
289,16.703490769226406,10.394160275608234
290,17.563404986233568,11.692788919652262
291,15.93295790564914,15.924907618343186
292,16.203361485485964,14.463869973798403
293,15.236683196395598,14.433401613223246
294,14.54844897343755,13.681624268381821
295,13.317817987761197,14.537156580566407
296,14.260544510372457,14.481168730175984
297,11.93945459879932,14.838010880696011
298,16.60005120003535,14.533364735287858
299,14.108292349766394,16.177924187519753
300,14.002881617797176,13.887335038172306
301,15.375712671831891,14.965655509141415
302,15.200398316121811,15.496836138808026
303,13.513713675825072,15.450674841679657
304,14.641676847752692,13.209945150622698
305,14.372725865571649,16.76004473191789
306,13.26576515855885,13.954141920228532
307,16.026890138682692,21.066382563475802
308,16.851989333823706,20.878289450911264
309,15.99734388610778,21.842895800058248
310,16.360119279208835,23.226631425404655
311,16.544916660133783,21.389781353525674
312,15.317788365656645,22.221612461921854
313,12.922196247707102,21.9983314502553
314,13.443456431255047,23.185932439759846
315,13.954916561004243,21.214470204723195
