"","x","y"
"1",20.283171247129,25.5236419468202
"2",6.54675960921982,25.3527036130611
"3",6.6457627382542,30.1606917489303
"4",7.25778575061615,26.3743831589076
"5",15.2756156012035,30.8296508355002
"6",10.8779371335754,31.1154771789147
"7",14.685920089381,21.9582602909733
"8",6.96193337861826,27.3120036661652
"9",11.9309571906725,27.2517616434888
"10",12.2817983474137,23.4341280133502
"11",8.7419949304334,27.5642680022648
"12",8.55441615864957,27.6603159858178
"13",15.1015275362803,15.6078952901576
"14",4.83502425425876,29.7317788143097
"15",5.43561407608307,24.9667544756511
"16",2.96713008849524,22.9438543483695
"17",4.86561747510457,34.2153252666578
"18",6.85067038423674,16.3794799175615
"19",9.42792227431333,25.622051394936
"20",9.86344484699966,17.2348900850452
"21",11.7193707395196,23.1726516842905
"22",7.98973554046291,22.4577574768747
"23",14.1759147682397,20.8444876727576
"24",15.9132807333171,34.6648674917063
"25",9.77802767812583,25.445157992726
"26",15.5555493307732,25.3247620506435
"27",7.26259368498924,30.2634902075677
"28",18.2047462723579,26.9018107721474
"29",4.09837366552754,21.4928080869939
"30",10.3225894248908,25.8946904515205
"31",7.3491458786095,26.9892660113141
"32",7.77330430084448,25.7055670303091
"33",5.73911695143903,26.3130529542492
"34",12.9970747461564,21.8366674571815
"35",18.3440556810752,22.3249927878472
"36",13.6950147189247,33.4987671801144
"37",9.97625228386206,28.4473859569313
"38",18.9084797029175,19.7959617613898
"39",10.8866907603188,24.7370444015244
"40",8.91676589512905,29.0879344693878
"41",9.692067008982,23.074537133093
"42",2.03771205588397,26.1646255825338
"43",8.58820828138935,25.6258694555064
"44",18.8309511878009,37.2313220902513
"45",18.7883560568553,27.7240303035105
"46",19.4917975216027,37.6404754664551
"47",27.2290136949744,37.2337029595756
"48",27.030089789882,35.5936564383989
"49",29.1426558184974,36.5674782907182
"50",25.8156462275105,38.8074171651639
"51",22.5175360020736,37.2874398340721
"52",16.5158117407727,35.5995579627159
"53",31.4999734647423,37.6162986258081
"54",24.8037760756697,36.1886407628533
"55",29.6072535949021,33.9603347636522
"56",20.0041755648643,33.3364924940012
"57",19.7470980467525,39.6329900132291
"58",25.1852909470554,38.9273340596545
"59",27.1914166543479,37.8095722074513
"60",19.3255374311666,30.9325181620632
"61",21.7221731204719,39.6186889976406
"62",26.2169288509256,38.8252847196606
"63",25.5595717988999,36.2267470986348
"64",21.8765774239335,34.9032703514714
"65",17.5509679314969,38.5741928809543
"66",18.0762080444905,32.0386075704282
"67",27.5001546894886,34.68140964895
"68",20.4074661768807,35.9477616984548
"69",21.7046539079928,39.2699687858349
"70",16.8466088849906,39.5811411551144
"71",23.5500122187086,32.3737602765269
"72",24.2763550829554,31.5823909445677
"73",19.0461863061403,35.4682364627487
"74",37.7086895400019,10.1624403112739
"75",33.7588872716361,6.58977388926651
"76",38.5642643487,8.21002967202166
"77",37.4436043377447,10.2483356486751
"78",35.9623771440163,9.58370172911173
"79",29.8406161618179,7.85472624168348
"80",35.3425273381361,9.04232155950214
"81",39.7136765448568,5.02746978578177
"82",34.3598892104477,0.0430538249811718
"83",27.561389939148,6.60513498298732
"84",31.0752997445381,4.15002097188282
"85",35.5473515715048,0.0966238246818216
"86",35.4271643998643,19.500649003112
"87",34.2097502711914,14.4919679846064
"88",33.2635851462115,0.69587501041382
"89",39.80801504951,4.95748923485107
"90",29.362203516714,4.24011975514133
"91",31.9965159221992,11.9809967652893
"92",30.261887376077,12.2814730545948
"93",39.3102460698484,5.56619400728909
"94",39.3969343489471,10.5989667980573
"95",32.0616956053141,2.78429449693615
"96",39.8155927934929,12.3015189404563
"97",33.6889330507664,11.7597021897347
"98",33.309954511386,12.6469913630891
"99",31.3916124330118,2.4828770127546
"100",39.2071594614288,1.76455776362062
"101",33.7089526217274,5.67795771592237
"102",35.5848353309353,7.87901842322899
"103",30.9292329654416,11.0269967280916
"104",36.4061370068187,9.09896767043181
"105",25.6493567869858,37.1583532710179
"106",20.196292999887,27.4625425193518
"107",21.3989011961051,32.85473218848
"108",23.2135092787784,23.5028612564185
"109",33.0838575276906,25.2158315274403
"110",25.9926943755532,24.1763123260272
"111",19.3707390754497,34.1050866317431
"112",26.2716281785013,28.5594799862935
"113",19.8102559600312,24.2957488142519
"114",19.8169632466823,18.885796231257
"115",22.7938811064144,32.2680288703981
"116",18.0042798076005,25.9850952390977
"117",25.563001653345,23.7320087632549
"118",23.4160225883193,26.0972674251583
"119",29.4089497031561,19.4240768585153
"120",17.067576022555,31.000436886533
"121",25.0801357029632,26.1811076392755
"122",23.9175706784284,18.0889907769802
"123",24.2709290555034,32.2091552168704
"124",18.8116203236687,26.6707264762783
"125",13.8237430164275,25.4217131757145
"126",25.4941284276502,22.2252175941692
"127",19.6647971203887,19.3044129936335
"128",19.6073318547448,26.4434731724645
"129",25.4770990582845,26.7414707915581
"130",21.5659749638662,32.6705078216308
"131",23.0840456286137,22.88138660293
"132",25.0421461191909,21.6613141781668
"133",26.7603972930214,31.7713526067918
"134",17.227931663161,27.8209038864246
"135",24.8293562792114,28.7773707300622
"136",25.9213626610748,28.3741482437988
"137",28.494516924055,27.3946717835544
"138",21.2510530387475,22.8874198605963
"139",21.2671754487446,21.254308689361
"140",13.2408924952623,26.1851096138502
"141",23.1092974993499,32.809240150389
"142",23.0737449886626,37.1939545177261
"143",23.385692727108,29.8064813745899
"144",17.3144539240125,26.9422625370831
"145",25.5118728238397,31.027298436684
"146",25.4079574105488,27.8303426930024
"147",18.9557577679469,30.2991229543829
"148",27.583380788858,34.243021914376
"149",21.5406306503898,31.1427616989895
